id,origen,destino,distancia,tiempo_estimado,costo,velocidad_promedio,congestion,disponible,incidentes,tipo_via,nombre_via,carriles,sentido_unico,peaje,restricciones,geometria
68761096#1,12222604092,826353035,98.84299810256313,0.11861159772307575,0.0,30.0,baja,True,0,residencial,Calle 64A,2.0,False,False,[],
68761098#1,12285697975,12222604070,76.67070519145162,0.09200484622974194,0.0,30.0,baja,True,0,residencial,Calle 65,2.0,False,False,[],"[[-74.0648926, 4.6529156], [-74.0647383, 4.6528828], [-74.0646574, 4.6528572], [-74.0644879, 4.6527521], [-74.0644216, 4.6527203], [-74.0642516, 4.6526751]]"
"[68761080, 1518641013]#1",12285697975,826353234,50.221696180286045,0.060266035416343254,0.0,30.0,baja,True,0,residencial,Calle 64B,2.0,False,False,[],"[[-74.0648926, 4.6529156], [-74.0649218, 4.652725], [-74.0649318, 4.6527105], [-74.0649486, 4.6527043], [-74.0651686, 4.652747]]"
24677745#3,12288332428,2807673255,126.89386025417112,0.15227263230500535,0.0,30.0,baja,True,0,residencial,Calle 71,2.0,False,False,[],
1057643953#3,12288332429,3582229695,157.1701563612246,0.18860418763346953,0.0,30.0,baja,True,0,residencial,Calle 70A,2.0,False,False,[],
935462714#1,12288332430,2807673253,129.4660427388827,0.15535925128665923,0.0,30.0,baja,True,0,residencial,Calle 70,2.0,False,False,[],
89890877#1,12288332436,312656270,62.625771385508315,0.07515092566260999,0.0,30.0,baja,True,0,residencial,Calle 71A,2.0,False,False,[],
1328179642#1,12288332441,373376121,63.679527186836964,0.07641543262420436,0.0,30.0,baja,True,0,residencial,Calle 71,2.0,False,False,[],
1328179645#1,12288332443,4147203407,63.25679911432766,0.07590815893719319,0.0,30.0,baja,True,0,residencial,Calle 70A,2.0,False,False,[],
28290596#1,12288332444,373376115,61.53281333144472,0.07383937599773366,0.0,30.0,baja,True,0,residencial,Calle 70,2.0,False,False,[],
672573151#1,12438940376,314146484,107.76437860414515,0.12931725432497418,0.0,30.0,baja,True,0,secundaria,Avenida Carrera 24,2.0,True,False,[],"[[-74.0630848, 4.6723052], [-74.0630998, 4.6722009], [-74.0631999, 4.6713429]]"
1552154888#1,12438940386,881725668,17.680894300570884,0.021217073160685062,0.0,30.0,baja,True,0,secundaria,Avenida Carrera 24,3.0,True,False,[],
1105334610,12438940386,12438940376,58.619429869197965,0.07034331584303756,0.0,30.0,baja,True,0,residencial,Calle 84,1.0,True,False,[],"[[-74.0630129, 4.6718331], [-74.0630159, 4.6719625], [-74.0630179, 4.6720356], [-74.0630146, 4.6721048], [-74.0630036, 4.6721945], [-74.0630016, 4.6722114], [-74.0629991, 4.6722406], [-74.0630048, 4.6722634], [-74.0630225, 4.6722881], [-74.0630517, 4.6722998], [-74.0630848, 4.6723052]]"
89901810#2,12440876776,312661820,69.4956705961315,0.0833948047153578,0.0,70.0,baja,True,0,troncal,Avenida Calle 80,3.0,True,False,[],"[[-74.0651931, 4.6710129], [-74.0651375, 4.6709458], [-74.0647938, 4.670531]]"
"[200746944, 914668615]",12440876776,12440876779,33.178586384847534,0.039814303661817034,0.0,45.0,baja,True,0,terciaria,Carrera 28,2.0,True,False,[],"[[-74.0651931, 4.6710129], [-74.0651506, 4.6710872], [-74.0650877, 4.6711972], [-74.0650448, 4.6712721]]"
639468925,12472064221,13617994816,23.112925903744202,0.02773551108449304,0.0,20.0,baja,True,0,otro,,1.0,False,False,[],
907311758,12472064221,12595971095,136.5295764166073,0.16383549169992878,0.0,30.0,baja,True,0,secundaria,Avenida Carrera 15,3.0,True,False,[],"[[-74.0615504, 4.6592578], [-74.0614947, 4.6593403], [-74.0609289, 4.660168], [-74.0608766, 4.660244], [-74.0608572, 4.6602728]]"
89600783#1,12483781990,12483781991,19.763468763048607,0.023716162515658328,0.0,50.0,baja,True,0,secundaria,Calle 82,3.0,True,False,[],
89600783#2,12483781991,312644643,86.7221141923326,0.10406653703079913,0.0,50.0,baja,True,0,secundaria,Calle 82,3.0,True,False,[],"[[-74.0597758, 4.6694296], [-74.0597304, 4.6694056], [-74.0596817, 4.669379], [-74.0591111, 4.6690185]]"
627031726#2,12483781991,7990226352,287.97420553230455,0.34556904663876553,0.0,50.0,baja,True,0,secundaria,Avenida Carrera 20,2.0,True,False,[],"[[-74.0597758, 4.6694296], [-74.059749, 4.6696568], [-74.059688, 4.6700791], [-74.059667, 4.6702242], [-74.059553, 4.6709719], [-74.05945, 4.6715452], [-74.0593836, 4.671933], [-74.0593806, 4.6719497], [-74.0593737, 4.6719878]]"
89890356#3,12496016276,312660204,69.62484326007026,0.08354981191208433,0.0,30.0,baja,True,0,residencial,Carrera 20A,2.0,False,False,[],"[[-74.0632103, 4.6603837], [-74.0631769, 4.6604367], [-74.0629161, 4.6608505], [-74.0628761, 4.6609139]]"
639468922#1,12496016276,12212788305,152.62846575159014,0.18315415890190817,0.0,20.0,baja,True,0,otro,,1.0,False,False,[],"[[-74.0632103, 4.6603837], [-74.0630276, 4.6602725], [-74.0621614, 4.6596793], [-74.0621336, 4.6596698], [-74.0621073, 4.6596646], [-74.0620774, 4.659665], [-74.0620518, 4.6596697]]"
908021564,12496016276,12496016379,98.14864284982747,0.11777837141979294,0.0,50.0,baja,True,0,secundaria,Avenida Calle 72,2.0,True,False,[],"[[-74.0632103, 4.6603837], [-74.0638447, 4.660835], [-74.0638876, 4.6608652], [-74.0639314, 4.6608961]]"
375277121,12496016371,12496016374,11.963616118786938,0.014356339342544325,0.0,50.0,baja,True,0,secundaria,Avenida Calle 72,2.0,True,False,[],
89889939,12496016371,5146342124,85.15612216684427,0.10218734660021313,0.0,50.0,baja,True,0,secundaria,Avenida Carrera 24,3.0,True,False,[],"[[-74.0670375, 4.6630527], [-74.0670021, 4.6631069], [-74.0668614, 4.6633227], [-74.0666309, 4.6637024]]"
905182460,12496016372,12496016371,11.834725790253225,0.01420167094830387,0.0,50.0,baja,True,0,secundaria,Avenida Carrera 24,3.0,True,False,[],
352406351#3,12496016372,7989874524,83.07989166233662,0.09969586999480394,0.0,50.0,baja,True,0,secundaria,Avenida Calle 72,2.0,True,False,[],"[[-74.0670956, 4.6629634], [-74.0670692, 4.6629451], [-74.066575, 4.6626029], [-74.0665337, 4.6625743], [-74.0664801, 4.6625369]]"
352406367,12496016373,12496016372,11.826293522177117,0.014191552226612541,0.0,50.0,baja,True,0,secundaria,Avenida Calle 72,2.0,True,False,[],
"[1003076651, 1003076650, 528843603]",12496016373,312660056,191.53147092556227,0.22983776511067472,0.0,50.0,baja,True,0,secundaria,Avenida Carrera 24,,True,False,[],"[[-74.0671815, 4.6630265], [-74.0672115, 4.6629787], [-74.067597, 4.6623639], [-74.0676913, 4.6622135], [-74.0678605, 4.6619431], [-74.0680969, 4.6615655]]"
905182461,12496016374,12496016373,11.935911872537805,0.014323094247045365,0.0,50.0,baja,True,0,secundaria,Avenida Carrera 24,3.0,True,False,[],
"[1009720964, 1051315349]",12496016374,312660844,61.38714093907988,0.07366456912689585,0.0,50.0,baja,True,0,secundaria,Avenida Calle 72,2.0,True,False,[],"[[-74.0671239, 4.6631172], [-74.067177, 4.6631568], [-74.067288, 4.6632397], [-74.0675669, 4.6634486]]"
40936938#2,12496016375,312660201,64.73341208651607,0.07768009450381927,0.0,45.0,baja,True,0,terciaria,Carrera 20C,1.0,True,False,[],"[[-74.0646259, 4.6613787], [-74.0646099, 4.6614084], [-74.0643494, 4.6618915]]"
200337859,12496016375,375480121,149.53737668227274,0.17944485201872729,0.0,30.0,baja,True,0,secundaria,Avenida Calle 72,2.0,True,False,[],"[[-74.0646259, 4.6613787], [-74.0646611, 4.6614033], [-74.0657331, 4.6621473]]"
89890523,12496016376,12496016375,11.578031099135092,0.013893637318962109,0.0,45.0,baja,True,0,terciaria,Carrera 20,2.0,True,False,[],
352406354,12496016376,12496016378,94.51083489487026,0.11341300187384432,0.0,50.0,baja,True,0,secundaria,Avenida Calle 72,2.0,True,False,[],"[[-74.0646845, 4.6612925], [-74.0646261, 4.6612516], [-74.0640677, 4.660861], [-74.0640283, 4.6608334], [-74.0639865, 4.6608042]]"
1064127150,12496016378,13508151294,99.78062904889633,0.1197367548586756,0.0,50.0,baja,True,0,secundaria,Avenida Calle 72,2.0,True,False,[],"[[-74.0639865, 4.6608042], [-74.0639469, 4.6607772], [-74.0632942, 4.6603306], [-74.0632442, 4.6602964]]"
1077012898,12496016378,312656265,82.36758304011407,0.09884109964813688,0.0,30.0,baja,True,0,terciaria,Carrera 19,2.0,True,False,[],"[[-74.0639865, 4.6608042], [-74.0640169, 4.6607565], [-74.0643455, 4.6602411], [-74.064358, 4.6602214], [-74.0643851, 4.660179]]"
24690414,12496016379,12496016378,11.904405600657439,0.014285286720788926,0.0,45.0,baja,True,0,terciaria,Carrera 19,2.0,True,False,[],
1051193968,12496016379,12496016375,93.82970038411294,0.11259564046093552,0.0,30.0,baja,True,0,secundaria,Avenida Calle 72,2.0,True,False,[],"[[-74.0639314, 4.6608961], [-74.0639686, 4.6609218], [-74.0645202, 4.6613053], [-74.0645677, 4.6613382], [-74.0646259, 4.6613787]]"
89616068,12566330550,12566330552,100.19417053035968,0.12023300463643163,0.0,30.0,baja,True,0,residencial,Carrera 13,4.0,False,False,[],"[[-74.0596589, 4.6594563], [-74.0596343, 4.6594918], [-74.0596042, 4.6595372], [-74.0595855, 4.6595651], [-74.0594919, 4.6596971], [-74.0592138, 4.6600982], [-74.0591877, 4.6601358], [-74.059145, 4.6601976]]"
89617738,12566330550,12595971095,160.87301989855854,0.19304762387827026,0.0,45.0,baja,True,0,terciaria,Calle 73,4.0,True,False,[],"[[-74.0596589, 4.6594563], [-74.0597203, 4.6594983], [-74.0601952, 4.6598229], [-74.0604193, 4.6599744], [-74.0606051, 4.660101], [-74.0607543, 4.6602027], [-74.0607936, 4.6602295], [-74.0608572, 4.6602728]]"
"[1236470178, 918801402]#1",12566330550,10062516861,139.79609073670036,0.16775530888404042,0.0,30.0,baja,True,0,residencial,Carrera 13,2.0,False,False,[],"[[-74.0596589, 4.6594563], [-74.0596811, 4.6594236], [-74.059699, 4.6593972], [-74.0597701, 4.6592925], [-74.0602073, 4.6586485], [-74.0603378, 4.6584508], [-74.0603627, 4.658413]]"
89616068#1,12566330552,12566330550,100.19417053035968,0.12023300463643163,0.0,30.0,baja,True,0,residencial,Carrera 13,4.0,False,False,[],"[[-74.059145, 4.6601976], [-74.0591877, 4.6601358], [-74.0592138, 4.6600982], [-74.0594919, 4.6596971], [-74.0595855, 4.6595651], [-74.0596042, 4.6595372], [-74.0596343, 4.6594918], [-74.0596589, 4.6594563]]"
89617755,12566330552,13805375169,224.92333269520725,0.2699079992342487,0.0,45.0,baja,True,0,terciaria,Calle 74,3.0,True,False,[],"[[-74.059145, 4.6601976], [-74.0590869, 4.6601578], [-74.057664, 4.659183], [-74.0576013, 4.6591325], [-74.0575643, 4.6591], [-74.0575273, 4.6590675], [-74.0574877, 4.6590322]]"
"[1014910029, 1014910030]",12566330552,13821341071,125.47688023696178,0.1505722562843541,0.0,30.0,baja,True,0,residencial,Carrera 13,,False,False,[],"[[-74.059145, 4.6601976], [-74.0591169, 4.6602393], [-74.059078, 4.6602975], [-74.058828, 4.6606709], [-74.0585892, 4.6610276], [-74.0585553, 4.6610782], [-74.0585165, 4.6611362]]"
1077977410,12577137934,13805375168,21.142727228960478,0.025371272674752577,0.0,30.0,baja,True,0,secundaria,Avenida Carrera 11,3.0,False,False,[],
916471065,12577137934,263471094,240.66141770505243,0.2887937012460629,0.0,45.0,baja,True,0,terciaria,Calle 77,2.0,True,False,[],"[[-74.0556031, 4.6618102], [-74.0555487, 4.6617673], [-74.0539082, 4.6606075], [-74.0538342, 4.660555]]"
639468914#1,12577137965,253762318,93.9108267056524,0.11269299204678289,0.0,30.0,baja,True,0,secundaria,Calle 76,2.0,True,False,[],"[[-74.0578663, 4.6620569], [-74.0585396, 4.6624872], [-74.0585796, 4.6625128]]"
639468916#1,12577137965,267890881,82.38973616798847,0.09886768340158618,0.0,30.0,baja,True,0,residencial,Carrera 13,2.0,False,False,[],"[[-74.0578663, 4.6620569], [-74.0578418, 4.6620943], [-74.0578209, 4.6621269], [-74.0574656, 4.662681]]"
"[1122106476, 1014910031]",12577137965,13821341071,125.19481497065344,0.15023377796478413,0.0,30.0,baja,True,0,residencial,Carrera 13,,False,False,[],"[[-74.0578663, 4.6620569], [-74.0579167, 4.6619856], [-74.0579393, 4.6619536], [-74.0581491, 4.6616564], [-74.058447, 4.6612346], [-74.0584802, 4.6611876], [-74.0585165, 4.6611362]]"
1077977409#1,12577137968,852230694,130.8408810428429,0.15700905725141148,0.0,30.0,baja,True,0,secundaria,Avenida Carrera 11,3.0,True,False,[],"[[-74.056179, 4.6609601], [-74.0564145, 4.6606099], [-74.0568374, 4.6599834]]"
1176617725,12577137968,12577137965,223.2543768435346,0.26790525221224154,0.0,30.0,baja,True,0,secundaria,Calle 76,2.0,True,False,[],"[[-74.056179, 4.6609601], [-74.0562209, 4.6609874], [-74.0565587, 4.6612069], [-74.0567449, 4.6613279], [-74.0567678, 4.6613428], [-74.0570769, 4.6615438], [-74.0571266, 4.6615761], [-74.0572505, 4.6616566], [-74.0577778, 4.6619994], [-74.0578155, 4.6620239], [-74.0578663, 4.6620569]]"
"[834811026, 1009719029]",12594549131,373293506,183.61320083906514,0.2203358410068782,0.0,30.0,baja,True,0,residencial,Calle 75,2.0,True,False,[],"[[-74.0620787, 4.6621981], [-74.0620574, 4.6622326], [-74.0619818, 4.6623548], [-74.0615366, 4.6630747], [-74.0614897, 4.6631505], [-74.0618735, 4.6633882], [-74.0619435, 4.6634315]]"
"[1008921328, 89615872, 936732779, 1079835948]",12594549131,12595971098,232.05289701883154,0.2784634764225979,0.0,30.0,baja,True,0,terciaria,Calle 74,3.0,True,False,[],"[[-74.0620787, 4.6621981], [-74.0620493, 4.6621771], [-74.061673, 4.661922], [-74.0616329, 4.6618948], [-74.0615728, 4.6618515], [-74.061382, 4.6617243], [-74.0613377, 4.6616942], [-74.0608927, 4.6613918], [-74.0606456, 4.6612239], [-74.0604587, 4.6610969], [-74.0604185, 4.6610696], [-74.0603489, 4.6610223]]"
1059633460,12594549132,375478380,98.77602782824755,0.11853123339389705,0.0,45.0,baja,True,0,terciaria,Carrera 20B,2.0,True,False,[],"[[-74.0628421, 4.6626967], [-74.0628737, 4.6626444], [-74.0631121, 4.6622503], [-74.0632582, 4.6620125], [-74.0632776, 4.661981], [-74.0632876, 4.6619649], [-74.0633045, 4.6619373]]"
1552943266#1,12594549132,2862531856,52.78238345798132,0.06333886014957757,0.0,30.0,baja,True,0,terciaria,Calle 74,2.0,True,False,[],"[[-74.0628421, 4.6626967], [-74.0628011, 4.6626699], [-74.0624439, 4.6624363]]"
"[1015893074, 1079835949]",12595971095,12595971098,100.5939674516498,0.12071276094197977,0.0,30.0,baja,True,0,secundaria,Avenida Carrera 15,3.0,True,False,[],"[[-74.0608572, 4.6602728], [-74.0604185, 4.6609197], [-74.0603925, 4.660958], [-74.0603489, 4.6610223]]"
"[1079835947, 1072014502]",12595971098,12596010801,125.65515063442385,0.1507861807613086,0.0,30.0,baja,True,0,secundaria,Avenida Carrera 15,3.0,True,False,[],"[[-74.0603489, 4.6610223], [-74.0603186, 4.6610674], [-74.059786, 4.6618357], [-74.0597569, 4.6618777], [-74.0597088, 4.6619549]]"
1371768767,12595971098,12566330552,161.90005893771016,0.19428007072525216,0.0,45.0,baja,True,0,terciaria,Calle 74,3.0,True,False,[],"[[-74.0603489, 4.6610223], [-74.0602922, 4.6609835], [-74.0592429, 4.6602646], [-74.0592131, 4.6602442], [-74.059145, 4.6601976]]"
"[907311757, 1079835943]",12596010801,12596010805,119.8173706612721,0.1437808447935265,0.0,30.0,baja,True,0,secundaria,Avenida Carrera 15,3.0,True,False,[],"[[-74.0597088, 4.6619549], [-74.0596652, 4.6620191], [-74.059609, 4.6621017], [-74.0593867, 4.6624377], [-74.0592705, 4.6625999], [-74.0591949, 4.6627162], [-74.0591576, 4.6627775], [-74.0591131, 4.6628537]]"
"[1079835944, 1079835945]#1",12596010801,312649085,85.44268117003978,0.10253121740404773,0.0,30.0,baja,True,0,residencial,Calle 75,2.0,False,False,[],"[[-74.0597088, 4.6619549], [-74.0597596, 4.6619898], [-74.0597968, 4.6620154], [-74.0603437, 4.6623908]]"
1079835946#2,12596010801,312649100,68.83734637403717,0.0826048156488446,0.0,30.0,baja,True,0,residencial,Calle 75,2.0,False,False,[],"[[-74.0597088, 4.6619549], [-74.0596447, 4.6619109], [-74.0596099, 4.661887], [-74.0591973, 4.6616037]]"
907311756,12596010805,2007238282,64.37308904216668,0.07724770685060002,0.0,30.0,baja,True,0,secundaria,Calle 76,4.0,True,False,[],"[[-74.0591131, 4.6628537], [-74.0591812, 4.6628971], [-74.0596025, 4.6631655]]"
"[907311755, 1079835941]",12596010805,12596010810,112.85815334049462,0.13542978400859354,0.0,30.0,baja,True,0,secundaria,Avenida Carrera 15,3.0,True,False,[],"[[-74.0591131, 4.6628537], [-74.0590782, 4.6629168], [-74.0586687, 4.6636571], [-74.0586482, 4.6636941], [-74.0586343, 4.6637192], [-74.0586214, 4.6637425]]"
856965798,12596010807,264441789,137.30897278852356,0.16477076734622825,0.0,30.0,baja,True,0,residencial,Calle 77,2.0,True,False,[],"[[-74.0585753, 4.6638293], [-74.0586448, 4.6638686], [-74.0595724, 4.6643947], [-74.0596087, 4.6644153], [-74.0596314, 4.6644271], [-74.0596529, 4.6644386]]"
1079835935,12596010807,12596010811,192.73995351393452,0.23128794421672141,0.0,30.0,baja,True,0,secundaria,Avenida Carrera 15,3.0,True,False,[],"[[-74.0585753, 4.6638293], [-74.0585497, 4.6638753], [-74.0577857, 4.6652475], [-74.0577604, 4.6652929], [-74.0577314, 4.6653449]]"
917899297,12596010810,12596010807,10.920580107740223,0.01310469612928827,0.0,30.0,baja,True,0,secundaria,Avenida Carrera 15,3.0,True,False,[],
"[1014920975, 917899295]",12596010810,3665185928,86.57122517399685,0.10388547020879621,0.0,30.0,baja,True,0,residencial,Calle 77,1.0,True,False,[],"[[-74.0586214, 4.6637425], [-74.0585643, 4.6637097], [-74.0581549, 4.663474], [-74.0581322, 4.6634609], [-74.0580827, 4.6633925], [-74.058041, 4.6632681]]"
89615994#3,12596010811,312645244,72.28506277575643,0.08674207533090772,0.0,30.0,baja,True,0,residencial,Calle 79,2.0,True,False,[],"[[-74.0577314, 4.6653449], [-74.0578013, 4.6653838], [-74.058301, 4.6656616]]"
"[89601066, 1079835934]",12596010811,12596010813,142.26007207359544,0.17071208648831454,0.0,30.0,baja,True,0,secundaria,Avenida Carrera 15,3.0,True,False,[],"[[-74.0577314, 4.6653449], [-74.0571501, 4.6663655], [-74.0571213, 4.6664161], [-74.0570977, 4.6664575]]"
24644507#5,12596010813,267890873,94.28267647698947,0.11313921177238737,0.0,30.0,baja,True,0,residencial,Calle 80,2.0,True,False,[],"[[-74.0570977, 4.6664575], [-74.057027, 4.6664155], [-74.0563652, 4.6660263]]"
89601066,12596010813,12596010814,122.87569389819049,0.1474508326778286,0.0,30.0,baja,True,0,secundaria,Avenida Carrera 15,3.0,True,False,[],"[[-74.0570977, 4.6664575], [-74.0567869, 4.6669986], [-74.0566188, 4.6673027], [-74.0565877, 4.6673591], [-74.0565538, 4.6674204]]"
1079835932,12596010814,253845435,47.095040948145076,0.05651404913777409,0.0,30.0,baja,True,0,secundaria,Avenida Carrera 15,3.0,True,False,[],
"[89581008, 89601080]",12596010817,267902562,108.07453922852187,0.12968944707422622,0.0,30.0,baja,True,0,secundaria,Avenida Calle 85,4.0,False,False,[],"[[-74.0552717, 4.6700805], [-74.0552332, 4.6700495], [-74.0551851, 4.6700107], [-74.0551385, 4.6699849], [-74.05443, 4.6695926]]"
"[1079816548, 907224109]",12596010817,309298297,75.55012908894437,0.09066015490673325,0.0,50.0,baja,True,0,secundaria,Avenida Calle 85,3.0,True,False,[],"[[-74.0552717, 4.6700805], [-74.0553305, 4.6701754], [-74.0558427, 4.6704242]]"
89874985,12840537205,498602498,63.010931316404836,0.0756131175796858,0.0,30.0,baja,True,0,terciaria,Calle 64,1.0,True,False,[],"[[-74.0652984, 4.6520004], [-74.065745, 4.652263], [-74.0657881, 4.6522883]]"
577922574,12840537205,498604658,129.7081713971465,0.1556498056765758,0.0,30.0,baja,True,0,residencial,Carrera 15,2.0,True,False,[],"[[-74.0652984, 4.6520004], [-74.0653066, 4.6519568], [-74.0653856, 4.6515387], [-74.0654083, 4.6514207], [-74.0654235, 4.6513412], [-74.0654467, 4.6512203], [-74.0655076, 4.6509025], [-74.0655168, 4.6508544]]"
89615883#3,12898740865,265784101,86.46399246264326,0.10375679095517192,0.0,30.0,baja,True,0,residencial,Carrera 9,2.0,True,False,[],"[[-74.0502006, 4.6652216], [-74.0499518, 4.6654595], [-74.0496625, 4.6657838]]"
"[1552154890, 815096186]",13252260181,2862531870,246.32741457790777,0.2955928974934893,0.0,70.0,baja,True,0,troncal,Avenida Carrera 20,,True,False,[],"[[-74.0605972, 4.6680145], [-74.0606263, 4.667884], [-74.0606512, 4.6677522], [-74.0607894, 4.6670736], [-74.0608588, 4.6667719], [-74.0608801, 4.6666794], [-74.0609351, 4.6664404], [-74.0609841, 4.6662031], [-74.0610092, 4.6660535], [-74.0610213, 4.6659747], [-74.0610317, 4.6659091], [-74.0610399, 4.6658443]]"
89601080#1,13276801890,267902562,96.60203925088668,0.115922447101064,0.0,30.0,baja,True,0,secundaria,Avenida Calle 85,4.0,False,False,[],"[[-74.0536756, 4.6691574], [-74.0537294, 4.6691885], [-74.0537588, 4.6692054], [-74.053973, 4.669329], [-74.0540804, 4.669391], [-74.05443, 4.6695926]]"
"[1178444869, 1014920967]",13276801890,13276895162,51.32647471134617,0.06159176965361541,0.0,30.0,baja,True,0,terciaria,Carrera 13,1.0,True,False,[],"[[-74.0536756, 4.6691574], [-74.0536999, 4.6691154], [-74.0537314, 4.6690653], [-74.0538876, 4.6687929], [-74.0538979, 4.6687756], [-74.0539082, 4.6687583]]"
1164561373#1,13276801890,267899342,161.4344103482803,0.19372129241793637,0.0,30.0,baja,True,0,secundaria,Avenida Calle 85,4.0,False,False,[],"[[-74.0536756, 4.6691574], [-74.0536548, 4.6691454], [-74.0536337, 4.6691332], [-74.0524148, 4.6684303]]"
1178444868,13276895162,267899270,13.14477741784541,0.01577373290141449,0.0,30.0,baja,True,0,terciaria,Carrera 13,1.0,True,False,[],"[[-74.0539082, 4.6687583], [-74.0539508, 4.6686852], [-74.0539671, 4.6686557]]"
529528971,13281947800,312656265,100.90180410105508,0.1210821649212661,0.0,30.0,baja,True,0,residencial,Calle 71A,2.0,True,False,[],"[[-74.0636262, 4.6596777], [-74.0636585, 4.6596989], [-74.0643077, 4.6601278], [-74.0643402, 4.6601493], [-74.0643851, 4.660179]]"
1550232560,13281947800,13508151294,80.77927441902187,0.09693512930282625,0.0,30.0,baja,True,0,secundaria,Avenida Carrera 17,2.0,True,False,[],"[[-74.0636262, 4.6596777], [-74.0632925, 4.6602183], [-74.0632687, 4.6602568], [-74.0632442, 4.6602964]]"
836244446,13281957905,13281957908,20.96288832110799,0.02515546598532959,0.0,50.0,baja,True,0,secundaria,Avenida Carrera 11,3.0,True,False,[],
200240991,13281957905,10062516861,223.42334993771377,0.2681080199252565,0.0,30.0,baja,True,0,secundaria,Avenida Calle 72,3.0,True,False,[],"[[-74.0587007, 4.6572758], [-74.0587542, 4.6573124], [-74.0603627, 4.658413]]"
1057643951#2,13281957908,9905016911,97.81159102569963,0.11737390923083954,0.0,50.0,baja,True,0,secundaria,Avenida Carrera 11,3.0,True,False,[],"[[-74.0588072, 4.65712], [-74.0588384, 4.6570739], [-74.0592733, 4.6564383], [-74.0593042, 4.6563931]]"
1157220601,13281957908,7989874572,154.21364925015754,0.18505637910018907,0.0,50.0,baja,True,0,secundaria,Avenida Calle 72,3.0,True,False,[],"[[-74.0588072, 4.65712], [-74.0578724, 4.6564796], [-74.0578307, 4.656451], [-74.0576605, 4.6563344]]"
"[939315477, 914963959]",13281957919,7989874568,92.7955079054232,0.11135460948650784,0.0,30.0,baja,True,0,secundaria,Avenida Calle 72,3.0,True,False,[],"[[-74.0569369, 4.6560598], [-74.0569977, 4.6561017], [-74.0573207, 4.6563245], [-74.0576254, 4.6565347]]"
1164674917,13281957919,264718124,140.14872616524048,0.1681784713982886,0.0,30.0,baja,True,0,terciaria,Carrera 9,3.0,True,False,[],"[[-74.0569369, 4.6560598], [-74.0569039, 4.6561073], [-74.0564516, 4.6567598], [-74.0562876, 4.6569965], [-74.056218, 4.6570967]]"
1064124040,13281957920,13281957919,20.334618834974634,0.02440154260196956,0.0,30.0,baja,True,0,terciaria,Carrera 9,3.0,True,False,[],
914963955,13281957920,265498547,186.0342807552184,0.22324113690626207,0.0,50.0,baja,True,0,secundaria,Avenida Calle 72,2.0,True,False,[],"[[-74.0570404, 4.6559088], [-74.0569716, 4.6558604], [-74.056943, 4.6558402], [-74.0566539, 4.6556366], [-74.0562598, 4.6553592], [-74.055667, 4.6549469]]"
89623511,13281957923,13281957926,15.655387426220601,0.018786464911464722,0.0,60.0,baja,True,0,primaria,Avenida Carrera 7,3.0,True,False,[],
341209330#1,13281957923,7989874583,23.692575813454873,0.028431090976145847,0.0,45.0,baja,True,0,terciaria,Avenida Calle 72,2.0,True,False,[],"[[-74.0553296, 4.6547242], [-74.0552648, 4.6546815], [-74.0551512, 4.6546068]]"
346040841,13281957924,13281957923,15.726278590870134,0.01887153430904416,0.0,50.0,baja,True,0,secundaria,Avenida Calle 72,3.0,True,False,[],"[[-74.0554479, 4.6548023], [-74.0553972, 4.6547688], [-74.0553296, 4.6547242]]"
1195021057,13281957924,5385019319,24.5429280569846,0.029451513668381515,0.0,50.0,baja,True,0,primaria,Avenida Carrera 7,2.0,True,False,[],"[[-74.0554479, 4.6548023], [-74.0554742, 4.654722], [-74.0555173, 4.6545927]]"
89619136,13281957925,13281957924,18.191230244331784,0.02182947629319814,0.0,60.0,baja,True,0,primaria,Avenida Carrera 7,2.0,True,False,[],
1013168770,13281957925,3861884463,41.715747335506364,0.05005889680260763,0.0,50.0,baja,True,0,secundaria,Avenida Calle 72,2.0,True,False,[],"[[-74.0553969, 4.6549578], [-74.0554482, 4.6550042], [-74.0554622, 4.6550169], [-74.0554983, 4.6550447], [-74.0556972, 4.6551831]]"
204012694,13281957926,13281957925,16.423527008917805,0.019708232410701364,0.0,50.0,baja,True,0,secundaria,Avenida Calle 72,2.0,True,False,[],"[[-74.0552872, 4.6548585], [-74.0553518, 4.654917], [-74.0553969, 4.6549578]]"
341209367#5,13281957926,5686336996,22.6303007413361,0.02715636088960332,0.0,50.0,baja,True,0,primaria,Avenida Carrera 7,3.0,True,False,[],"[[-74.0552872, 4.6548585], [-74.0552671, 4.654922], [-74.0552258, 4.6550526]]"
89890128#11,13282116202,373376601,58.391878012959005,0.0700702536155508,0.0,30.0,baja,True,0,terciaria,Carrera 20,2.0,True,False,[],
89874787#3,13282116202,13282116204,102.54849431215457,0.12305819317458547,0.0,30.0,baja,True,0,terciaria,Calle 69,2.0,True,False,[],"[[-74.0667057, 4.6582672], [-74.0666808, 4.6582513], [-74.0659959, 4.657814], [-74.0659631, 4.6577931], [-74.0659256, 4.6577713]]"
352406353#5,13282116204,373377512,56.75278357111066,0.0681033402853328,0.0,30.0,baja,True,0,terciaria,Carrera 19,2.0,True,False,[],
89874787#4,13282116204,283255682,105.9598073876209,0.12715176886514507,0.0,30.0,baja,True,0,terciaria,Calle 69,2.0,True,False,[],"[[-74.0659256, 4.6577713], [-74.0658795, 4.6577503], [-74.06569, 4.6576329], [-74.0651431, 4.6572942], [-74.0651105, 4.657274]]"
